time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.740000000000001,0.285860807477,-0.290874824448,13.0925046767,6.26268483358,6.22968084857,0.0,0.510819352193,-0.427153527722,3.61695916768,-0.00493170518178,-0.0474392328938,0.0,415.3626502629142,414.67534659967725,417.019093811871,415.2131327353738
1.8000000000000012,0.317558142345,-0.316908888642,13.3113181762,6.26259724711,6.22688382021,0.0,0.546015768426,-0.440663503059,3.67660807478,0.00470989123588,-0.045022159663,0.0,436.78211702126225,436.982326805416,436.8505407888184,437.65384282758697
1.8600000000000012,0.351372439799,-0.343735486016,13.5328598238,6.26352955545,6.22410277287,0.0,0.581369608331,-0.453494821248,3.70798899369,0.0313021850691,-0.0491490887083,0.0,428.160950826236,427.80830878249276,427.67579433991835,429.93489261181674
1.9200000000000013,0.387374651955,-0.371315330127,13.7565358503,6.26520788081,6.22151251081,0.0,0.618948043167,-0.465666727444,3.74772717059,0.0203052661556,-0.0333089958368,0.0,430.77166661920654,432.107977332259,431.79596938598496,430.86742388784984
1.9800000000000013,0.425734193641,-0.399613077538,13.9835311675,6.26656374898,6.22007999823,0.0,0.659846409176,-0.47746348105,3.81853085844,0.0268278721459,-0.00966743967933,0.0,440.5368811091344,442.4873774709938,441.5549874725081,442.09282143031396
2.0400000000000014,0.466821917756,-0.428654360989,14.2187470427,6.26907533737,6.21953778049,0.0,0.709759569932,-0.490317616564,4.02129450409,0.0617531842432,-0.00780489432207,0.0,481.8445727252722,481.9854935574006,481.1051061361881,483.7430549994915
2.1000000000000014,0.51088148038,-0.458393157476,14.4655953887,6.27256909359,6.2191431746,0.0,0.758892282503,-0.500557110489,4.2063135661,0.0500417103953,-0.00422708413046,0.0,477.51499868631134,477.7879770596205,479.57917999101227,478.6908056392619
2.1600000000000015,0.557696226325,-0.488637547567,14.7204352463,6.27558660795,6.21900685931,0.0,0.801591094476,-0.507290833487,4.28803995287,0.0507874866631,0.00137696571773,0.0,448.14023783895277,448.595615557855,448.69848175874193,448.76059660747103
2.2200000000000015,0.607074343649,-0.519225868812,14.9802015865,6.27873854851,6.21867373902,0.0,0.84432420329,-0.512012861251,4.37052145859,0.0558105447617,-0.0253737609948,0.0,451.0235260157735,448.85766609169224,448.71324813100415,449.12263670552454
2.2800000000000016,0.658962901885,-0.550029311661,15.2439173378,6.28258098495,6.21690840198,0.0,0.885428438072,-0.514428348419,4.41979784573,0.0768169489696,-0.039084209458,0.0,439.9521909306504,438.8151069274791,439.03782228082247,440.78038240796434
2.3400000000000016,0.713579183519,-0.580899960321,15.5139747587,0.0042342556215,6.21461992822,0.0,0.935321490665,-0.514072321147,4.5814525221,0.0873636983271,-0.0363194161063,0.0,474.8361142250097,475.04758404435574,473.73637716130054,474.5514787809475
2.4000000000000017,0.770971145616,-0.611658829002,15.7898627434,0.00904256564725,6.21281671739,0.0,0.977907708778,-0.510759608221,4.61465898148,0.0589911414492,-0.0197982802058,0.0,435.7346698727467,437.1134380403241,437.49808160600855,435.1340687020703
